communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
500,651.0271923058614,612.8981409068193,641.5301141475096,604.6579572518721,34909.88,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,624.0081124679035,668.9926867090915,639.3889088816784,679.2465509849413,33374.28,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,678.0519182099049,673.4627222313512,652.041881788968,656.8367259654729,34745.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,597.6430362487092,619.165637526157,614.6951769936885,630.2357006539786,35737.58,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,553.7593147812954,563.3838450847381,611.7780949137211,600.4498901787225,35301.18,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,531.9299905815299,604.6189729303738,598.6837587135408,649.1214850183811,36634.78,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,643.7313216716575,605.297787280564,599.7617871984825,576.1692976345166,34998.98,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,604.7815429688055,631.8437280358285,608.3237513769088,634.2052003078975,34578.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,622.6589653898,620.613556674261,659.6929355906507,645.3028701414949,35209.42,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,599.4632425543914,602.0946185095453,624.2284396080568,617.8669558420386,36294.76,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,657.2898153875215,645.7211502631454,691.4255722459051,668.4783215020677,35840.36,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,606.5432217277878,571.3536375345954,601.4461266171414,567.9555741274977,35558.86,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,729.7655881606846,763.226478458021,738.1903919960869,768.0084781328912,37304.3,3879,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,637.7340688685649,635.5732262757161,655.4048023355424,648.6758203243563,34942.38,4000,1,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
