communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,708.6175790566059,673.6277739544132,715.1631085222498,676.6069491125813,34979.52,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,692.365096828437,656.3990538504758,646.1107727557204,626.2487232083151,34189.76,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,677.323841090381,703.1220151857061,679.984877727282,705.6672775255876,34325.78,3448,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.8510365938009,671.6185924608471,616.955623450041,637.6883170316738,33149.08,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,665.5736311770452,668.1095722905707,663.2894397319271,666.9081201644016,32959.02,3409,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,651.3898233762632,658.775735759691,645.2825530129545,655.1539949423764,32325.9,3199,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,686.3764696905567,665.9763018976713,644.6983506676468,638.1908892157313,34602.78,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,661.9583150353537,661.3056047640861,658.0938341327455,658.7292841623473,32637.64,3092,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,666.341802070069,661.3577631036857,647.8929594297401,649.0585346767997,32431.4,3426,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,685.9883975318927,642.1007753054963,671.0538155450861,631.1792859729723,33340.84,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,689.1243287168753,655.7758254798158,665.098976216051,639.4481521213917,33786.92,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,662.7116497969452,682.9983247215993,670.4307585543693,688.1443972265489,33522.14,3488,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,694.7808617531921,678.1216904851397,674.4580232663022,664.5731314938797,33449.9,3360,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,619.0362390841573,628.6888864662743,619.2092305256759,629.1202026253067,32706.4,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,684.8341667225807,647.0147768283733,687.1276284541577,649.880846370284,36637.74,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,657.0154527140078,658.1425685918038,651.875080147004,654.5067372656412,32421.26,3628,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,642.1146011449302,679.0167616929263,642.3378680073863,679.1656062678971,33748.34,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,706.5131645657643,689.7275105846912,693.7375519915227,681.2104355351968,35358.48,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,682.0909474593186,640.3892839368835,669.4894570865472,632.9582961266913,33466.46,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,610.045713784868,637.3023012976377,617.0275054777928,642.632655620249,33076.92,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,620.3219708803806,633.9262352872158,627.4444050479565,638.8905857402417,31219.78,2967,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,680.5349974966073,685.713970081676,685.1332135635462,688.818164560844,33869.7,3467,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,706.7251987465152,674.0516063332748,699.0729082219716,669.7841227132025,34805.24,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,668.2572169867159,680.0659905307084,632.2635632599921,657.6636356219165,33898.78,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.7780241183917,659.5608008502127,641.8247908876374,642.8498456951289,32319.68,3175,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,640.1226878645919,629.5238349738754,640.0369604057414,628.7658083058508,32235.44,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,705.3843502464981,652.184588505116,694.1876623648244,641.9199249933531,35092.18,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,702.5762602987955,694.7371950830469,691.7115113531403,687.5948852436071,34270.98,3268,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,567.7398490792118,609.8185899002859,538.4396252988561,587.905808560001,33116.48,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,621.4707346810982,626.8200594186861,584.7949963497401,602.3695671977808,31080.18,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,651.0593762965107,669.606349818943,657.3354157298319,674.6084383804313,32868.56,3339,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,639.994072388921,658.360693464588,639.8206939778173,658.2451078571855,32182.4,3391,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,657.4833295006263,649.818023496426,633.010159942038,632.9423150055543,36272.42,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,660.656152594968,663.7293891147614,662.1745523593131,664.7934835161731,32778.82,3222,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,705.1182509467055,677.5494968698343,695.3739452999218,670.4591448243089,33823.6,3348,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,616.6982122816469,654.8850229946449,645.9524782445912,674.6856184616097,36413.9,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,682.9876596557554,657.7790383192195,707.8322754138142,677.6789979642315,34663.38,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,663.5978463551166,656.693302847775,649.4441963825839,647.25753619942,32339.38,3553,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,621.2277820389867,673.3675743735367,615.9705884021644,669.8627786156551,33074.86,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,662.1717382599697,671.3526479092894,662.7150876655135,672.0027995211111,33023.26,3383,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
