communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
500,648.8566146197534,689.8676278950228,645.8685586981876,684.9423193341901,33256.02,3192,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,666.6330363386703,732.9374142903486,648.4329260019953,723.6208236755105,34767.16,3216,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,666.1717739846933,683.2886412085475,652.1836800925555,676.0369093548547,33348.36,3022,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,667.2650602098417,676.9257616071076,659.0530290505443,672.0468319194616,34249.5,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,665.8726899500891,713.6706950239858,645.275582672431,702.2191272505991,34115.08,3299,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,686.962962208568,720.5222210005894,680.7630734279077,713.7383519753038,34858.54,3310,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,644.6782712054701,724.883237308039,654.349820191872,728.9798227284349,35473.54,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,680.0067400415057,714.1849266727534,679.826214194728,715.2098665241688,34733.66,3435,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,668.900171142515,696.8593259599796,658.5369306098667,689.9504989382141,33810.1,3222,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,665.9841374381922,703.3250047861075,652.4379798705463,692.5979989104916,33797.06,3282,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,625.7802505769682,697.4416058809934,622.196303352591,695.0523077314086,34327.28,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,667.2687367940242,717.6156224884245,652.9938517446943,710.2530914803289,34422.74,3002,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,633.7366994611102,692.2716219260247,642.2774263897538,697.9654398784538,33344.6,3203,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,641.0511260649787,711.5294226789665,642.6478959720214,712.5939359503283,34791.48,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,666.9042546768676,704.4126001716389,660.5119151444218,695.76097198062,33897.48,3168,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,653.8834421942473,646.8354039650528,657.1912442212722,649.38579999161,34218.56,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,597.3445721889963,675.9368391511073,578.5851885819063,663.4305834130472,32762.84,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,690.5903309260092,736.4290378071726,664.3965697899233,721.3676126503572,35193.2,3174,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,633.9527553074488,690.7472484923842,640.4641715408876,696.7642952130601,33316.16,3224,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,631.1343609495628,648.2650670294726,615.1245659137124,636.4871869683799,31466.76,3126,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,674.320997666843,688.0216072978376,661.2389100752674,679.3002155701205,34802.86,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,701.1930059726825,732.3954178357978,691.3548609274509,727.2046730359218,35554.14,3418,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,595.6067605497585,680.8494313808923,589.979772354167,686.1850718198369,33207.68,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,680.7466472576942,696.0808402721316,662.6286202183585,684.002155579241,33843.38,3202,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,668.1228241095498,699.9217923248559,691.240733678064,715.3337320371988,35455.06,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,643.0056432015175,652.9610816354985,637.4484880453947,647.7050521724061,34020.02,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,686.2755785332403,734.3952117520065,668.1728062281201,722.3266968819264,35095.32,3319,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,652.7338708830855,691.1421829403963,631.6807676204223,677.1067807652875,33109.08,3051,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,650.07769564451,682.1010266150964,641.7969817671019,676.5805506968243,33049.56,3084,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,698.0291803988823,746.643561082682,673.2135934166167,727.6521708389695,35492.78,3252,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,626.2054318246448,704.2284375552751,611.7692006924974,694.6042834671769,33102.9,2962,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,595.7277600235326,644.0850752824372,596.4582170954385,644.5720466637077,31002.32,3127,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,661.5353198478472,664.3112500575694,643.4034904590311,650.132587838505,33364.74,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
500,642.5197837734984,698.0523385846275,648.1660790461844,703.4794107510328,34606.96,4000,0,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
